Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,Desalted SMILES Mod,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,N,O,S,F,P,H,Br,Si,I,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,log_RF_Average
Esi+,DTXSID8040727,76674-21-0,Flutriafol,5.83,1,0,0,,,0,0.3185,0.0793,0.0156,11104151,4854965,765487,,,,34863896.39,61222761.66,49069679.49,48385445.85,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1,1.78,2.25,0.31,1.14,2.0867,9.332,288.1875064,0,16,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,7.68
Esi+,DTXSID8041117,80214-83-1,Roxithromycin,9.13,3,0,0,,,0,0.294,0.0732,0.0144,53634107,14398725,2794048,10868069,3452066,670993,182428935.4,196703893.4,194031111.1,191054646.6,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,1.93,2.75,1.53,5.78,6.5538,25.364,775.5622,0,41,0,2,15,0,0,0,15,0,0,0,0,0,1,0,5,0,0,0,1,7,0,0,2,0,8.28
Esi+,DTXSID8041242,68052-23-3,"2,2,4-Trimethylpentane-1,3-diyl dibenzoate",12.65,1,0,0,,,0,0.49,0.122,0.024,39585668,12906156,2122203,,,,80787077.55,105788163.9,88425125,91666788.83,CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C1=CC=CC=C1,CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C1=CC=CC=C1,CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C1=CC=CC=C1,CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C1=CC=CC=C1,1.35,1.52,0,1.01,2.882,11.711,328.233,0,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,7.96
Esi+,DTXSID8041799,5836-29-3,Coumatetralyl,3.61,1,0,0,,,0,0.49,0.122,0.024,12750932,5918731,952705,,,,26022310.2,48514188.52,39696041.67,38077513.47,OC1=C(C2CCCC3=C2C=CC=C3)C(=O)OC2=C1C=CC=C2,O=C1OC2=C(C=CC=C2)C(=O)C1C1CCCC2=C1C=CC=C2,OC1=C(C2CCCC3=C2C=CC=C3)C(=O)OC2=C1C=CC=C2,OC1=C(C2CCCC3=C2C=CC=C3)C(=O)OC2=C1C=CC=C2,2.18,1.68,0.41,1.11,2.1834,11.677,276.2015,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,7.58
Esi+,DTXSID8042137,28730-17-8,Methfuroxam,6.46,1,0,0,,,0,0.49,0.122,0.024,6456811,2350419,499074,,,,13177165.31,19265729.51,20794750,17745881.6,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,1.44,1.71,0.49,0.93,1.8232,8.249,214.1553,0,14,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,7.25
Esi+,DTXSID8042181,7149-79-3,N-(3-Chloro-4-methylphenyl)acetamide,5.02,1,0,0,,,0,0.49,0.122,0.024,5597730,2818030,644906,,,,11423938.78,23098606.56,26871083.33,20464542.89,CC(=O)NC1=CC(Cl)=C(C)C=C1,CC(=O)NC1=CC(Cl)=C(C)C=C1,CC(=O)NC1=CC(Cl)=C(C)C=C1,CC(=O)NC1=CC(Cl)=C(C)C=C1,1.07,1.32,0.38,0.59,1.377,6.319,173.5554,0,9,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7.31
Esi+,DTXSID8042187,109-46-6,"N,N'-Dibutylthiourea",5.65,1,0,0,,,0,0.49,0.122,0.024,8262513,2742162,532648,,,,16862271.43,22476737.7,22193666.67,20510891.93,CCCCNC(=S)NCCCC,CCCCNC(=S)NCCCC,CCCCNC(=S)NCCCC,CCCCNC(=S)NCCCC,0.78,0.88,0.28,1.02,1.6968,6.488,168.1747,0,9,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.31
Esi+,DTXSID8042260,66246-88-6,Penconazole,9.65,3,0,0,,,0,0.49,0.122,0.024,31395503,11120053,2364008,13510758,1190651,436085,64072455.1,91147975.41,98500333.33,84573587.95,CCCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,CCCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,CCCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,CCCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,1.55,1.75,0,0.93,2.0523,8.933,269.0652,0,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7.93
Esi+,DTXSID8042424,59-40-5,Sulfaquinoxaline,7.37,1,0,0,,,0,0.49,0.122,0.024,1136864,390320,39072,,,,2320130.612,3199344.262,1628000,2382491.625,NC1=CC=C(C=C1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1,NC1=CC=C(C=C1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1,NC1=CC=C(C=C1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1,NC1=CC=C(C=C1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1,2.71,2.58,0.53,1.37,2.0915,11.666,288.2404,0,14,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,6.38
Esi+,DTXSID8044620,10/1/59,"Trimethyl benzene-1,2,4-tricarboxylate",4.57,1,0,0,,,0,0.49,0.122,0.024,2941488,1434021,331212,,,,6003036.735,11754270.49,13800500,10519269.08,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC,0.93,1.5,0,0.96,1.785,8.283,240.1248,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,7.02
Esi+,DTXSID8044882,2358-84-1,Di(ethylene glycol) dimethacrylate,6.18,1,0,0,,,0,0.49,0.122,0.024,8002034,2729224,557302,,,,16330681.63,22370688.52,23220916.67,20640762.27,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,0.39,1.29,0,1.23,1.9209,6.974,224.1254,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.31
Esi+,DTXSID8044913,3179-80-4,N-[3-(Dimethylamino)propyl]dodecanamide,10.01,1,0,0,,,0,0.49,0.122,0.024,67398840,19473298,3460777,,,,137548653.1,159617196.7,144199041.7,147121630.5,CCCCCCCCCCCC(=O)NCCCN(C)C,CCCCCCCCCCCC(=O)NCCCN(C)C,CCCCCCCCCCCC(=O)NCCCN(C)C,CCCCCCCCCCCC(=O)NCCCN(C)C,0.4,1.49,0.34,1.21,2.7192,9.806,248.1947,0,17,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.17
Esi+,DTXSID8047050,4674-50-4,Nootkatone,9.84,1,0,0,,,0,0.49,0.122,0.024,23968214,9850372,1774055,,,,48914722.45,80740754.1,73918958.33,67858144.96,C[C@@H]1CC(=O)C=C2CC[C@H](C[C@@]12C)C(C)=C,CC1CC(=O)C=C2CCC(CC12C)C(C)=C,C[C@@H]1CC(=O)C=C2CC[C@H](C[C@@]12C)C(C)=C,C[C@@H]1CC(=O)C=C2CC[C@H](C[C@@]12C)C(C)=C,0.96,1.05,0,0.67,1.9346,7.342,198.17578,0,15,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,7.83
Esi+,DTXSID8047262,207736-05-8,CI-1029,4.42,1,0,0,,,0,0.49,0.122,0.024,3281718,1335050,283980,,,,6697383.673,10943032.79,11832500,9824305.487,CC(C)[C@]1(CCC2=CC=C(N)C=C2)CC(O)=C(SC2=CC(C)=C(CO)C=C2C(C)(C)C)C(=O)O1,CC(C)C1(CCC2=CC=C(N)C=C2)CC(=O)C(SC2=C(C=C(CO)C(C)=C2)C(C)(C)C)C(=O)O1,CC(C)[C@]1(CCC2=CC=C(N)C=C2)CC(O)=C(SC2=CC(C)=C(CO)C=C2C(C)(C)C)C(=O)O1,CC(C)[C@]1(CCC2=CC=C(N)C=C2)CC(O)=C(SC2=CC(C)=C(CO)C=C2C(C)(C)C)C(=O)O1,2.86,2.79,0.91,1.77,3.8821,16.999,446.3689,0,28,0,1,4,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,2,6.99
Esi+,DTXSID8047268,104795-68-8,CI-959,4.03,2,0,0,,,0,0.49,0.122,0.024,2097575,873004,196375,910314,365904,79380,4280765.306,7155770.492,8182291.667,6539609.155,[Na+].COC1=CC2=C(SC(C(=O)NC3=NN=N[N-]3)=C2OC(C)C)C=C1,COC1=CC2=C(SC(C(=O)NC3=NN=NN3)=C2OC(C)C)C=C1,COC1=CC2=C(SC(C(=O)NC3=NN=N[N]3)=C2OC(C)C)C=C1,COC1=CC2=C(SC(C(=O)NC3=NN=N[N]3)=C2OC(C)C)C=C1,2.71,3.58,0.38,1.67,2.2715,12.387,318.2465,0,14,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,3,6.82
Esi+,DTXSID8047347,155990-20-8,SR271425,4.49,1,0,0,,,0,0.49,0.122,0.024,28305510,6331425,873288,,,,57766346.94,51896926.23,36387000,48683424.39,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,2.84,3.01,0.53,2.7,3.1776,15.124,386.3187,0,22,0,3,3,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,3,3,7.69
Esi+,DTXSID8047391,1068967-96-3,SAR102608,7.42,1,0,0,,,0,0.49,0.122,0.024,29598822,8895819,1599136,,,,60405759.18,72916549.18,66630666.67,66650991.68,CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,3.5,2.72,0.26,1.52,2.5946,13.832,345.2453032,0,20,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7.82
Esi+,DTXSID8047397,99300-78-4,Venlafaxine hydrochloride,3.29,1,0,0,,,0,0.343,0.0854,0.0168,28212128,8624184,1520863,,,,82251102.04,100985761.1,90527559.52,91254807.56,Cl.COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,1.33,1.59,0.31,1.59,2.3749,9.684,250.1874,0,17,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,7.96
Esi+,DTXSID8048521,1191914-21-2,PharmaGSID_48521,4.69,1,0,0,,,0,0.441,0.1098,0.0216,15666522,6952640,1352163,,,,35524993.2,63320947.18,62600138.89,53815359.75,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC11CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C,CCCCC1CN(CC2CCOCC2)C(=O)OC11CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC11CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC11CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C,1.99,2.76,0,2.58,4.4523,18.526,507.37074,0,31,0,5,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,5,1,7.73
Esi+,DTXSID9020112,1912-24-9,Atrazine,5.25,1,0,0,,,0,0.49,0.122,0.024,16933752,6677869,1321615,,,,34558677.55,54736631.15,55067291.67,48120866.79,CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,1.18,1.25,0.14,0.98,1.6196,6.825,201.5721,0,8,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,7.68
Esi+,DTXSID9020247,63-25-2,Carbaryl,4.49,8,0,0,,,0,0.49,0.122,0.024,12873177,4272749,825001,6865312,1715114,264285,26271789.8,35022532.79,34375041.67,31889788.08,CNC(=O)OC1=C2C=CC=CC2=CC=C1,CNC(=O)OC1=C2C=CC=CC2=CC=C1,CNC(=O)OC1=C2C=CC=CC2=CC=C1,CNC(=O)OC1=C2C=CC=CC2=CC=C1,1.55,1.68,0.23,0.77,1.5414,7.701,190.1339,0,12,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,7.5
Esi+,DTXSID9020249,1563-66-2,Carbofuran,4.35,1,0,0,,,0,0.49,0.122,0.024,49114272,13617517,2343210,,,,100233208.2,111618991.8,97633750,103161983.3,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,1.13,1.67,0.23,0.95,1.6861,7.103,206.1333,0,12,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,8.01
Esi+,DTXSID9020451,1212-29-9,"N,N'-Dicyclohexylthiourea",8.46,3,0,0,,,0,0.49,0.122,0.024,23739938,8188736,1538936,401147,2061739,405675,48448853.06,67120786.89,64122333.33,59897324.43,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,1.31,1.18,0.14,0.68,2.0432,8.919,216.2175,0,13,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,7.78
Esi+,DTXSID9020582,91-53-2,Ethoxyquin,8.43,1,0,0,,,0,0.49,0.122,0.024,6126745,1627980,220891,,,,12503561.22,13344098.36,9203791.667,11683817.08,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,1.31,1.24,0.18,0.95,1.8505,7.159,198.1559,0,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,7.07
Esi+,DTXSID9020740,53-86-1,Indomethacin,6.82,1,0,0,,,0,0.732,0.244,0.061,2996436,1019971,196368,,,,4093491.803,4180209.016,3219147.541,3830949.454,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,2.42,3.31,0.46,1.33,2.5299,13.46,341.6606,0,19,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,6.58
Esi+,DTXSID9021134,103-85-5,1-Phenyl-2-thiourea,0.87,1,0,0,,,0,0.49,0.122,0.024,2386920,853377,192555,,,,4871265.306,6994893.443,8023125,6629761.25,NC(=S)NC1=CC=CC=C1,NC(=S)NC1=CC=CC=C1,NC(=S)NC1=CC=CC=C1,NC(=S)NC1=CC=CC=C1,1.28,2.01,0.46,0.83,1.1774,5.866,144.1533,0,7,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6.82
Esi+,DTXSID9021182,55268-74-1,Praziquantel,7.33,1,0,0,,,0,0.49,0.122,0.024,24472528,6456586,1348449,,,,49943934.69,52922836.07,56185375,53017381.92,O=C(C1CCCCC1)N1CC2N(CCC3=C2C=CC=C3)C(=O)C1,O=C(C1CCCCC1)N1CC2N(CCC3=C2C=CC=C3)C(=O)C1,O=C(C1CCCCC1)N1CC2N(CCC3=C2C=CC=C3)C(=O)C1,O=C(C1CCCCC1)N1CC2N(CCC3=C2C=CC=C3)C(=O)C1,1.89,2.34,0,1.44,2.4533,12.048,288.2155,0,19,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,7.72
Esi+,DTXSID9021184,50-24-8,Prednisolone,5.11,1,0,0,,,0,0.732,0.244,0.061,13723627,4863386,998944,,,,18748124.32,19931909.84,16376131.15,18352055.1,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,2.16,2.7,0.84,2.37,2.7546,13.61,336.25346,0,21,0,0,5,0,0,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,7.26
Esi+,DTXSID9021188,57-66-9,Probenecid,3.35,1,0,0,,,0,0.49,0.122,0.024,952708,289513,,,,,1944302.041,2373057.377,,2158679.709,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,1.2,1.79,0.46,1.17,2.1578,9.069,266.2084,0,13,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.33
Esi+,DTXSID9021217,58-14-0,Pyrimethamine,4.42,1,0,0,,,0,0.49,0.122,0.024,13964980,4554488,945867,,,,28499959.18,37331868.85,39411125,35080984.35,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,2.23,2.09,0.55,1.07,1.8458,8.603,235.6082,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7.55
Esi+,DTXSID9021479,304-28-9,"2,7-Acetylaminofluorene",2.79,1,0,0,,,0,0.49,0.122,0.024,8045094,3254362,691407,,,,16418559.18,26675098.36,28808625,23967427.51,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,2.05,2.6,0.77,1.28,2.1511,11.158,264.1941,0,17,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,7.38
Esi+,DTXSID9022310,486-66-8,Daidzein,3.45,2,0,0,,,0,0.49,0.122,0.024,5721564,2082073,395796,647480,201680,57291,11676661.22,17066172.13,16491500,15078111.12,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,2.27,1.84,1.2,0.95,1.7871,10.126,244.1581,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,3,3,7.18
Esi+,DTXSID9022522,84-69-5,Diisobutyl phthalate,11.06,3,0,0,,,0,0.49,0.122,0.024,44590585,14482907,3417007,7658789,860974,931864,91001193.88,118712352.5,142375291.7,117362946,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,0.66,1.06,0,0.9,2.2742,8.64,256.1688,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,8.07
Esi+,DTXSID9022607,120511-73-1,Anastrozole,3.88,1,0,0,,,0,0.1715,0.0427,0.0084,3533001,1095716,206397,,,,20600588.92,25660796.25,24571071.43,23610818.87,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,1.64,2.56,0.1,1.38,2.3987,10.232,274.2154,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7.37
Esi+,DTXSID9023380,68-22-4,Norethindrone,7.4,1,0,0,,,0,0.49,0.122,0.024,10710390,4602978,1000325,,,,21857938.78,37729327.87,41680208.33,33755824.99,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,1.69,3.01,0.26,1.29,2.4376,11.137,276.24456,0,20,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,7.53
Esi+,DTXSID9023889,76578-14-8,Quizalofop-ethyl,11.09,1,0,0,,,0,0.4165,0.1037,0.0204,36823668,14062098,2684044,,,,88412168.07,135603645.1,131570784.3,118528865.8,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,2.27,1.78,0,1.4,2.6297,12.577,355.6673,0,19,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,8.07
Esi+,DTXSID9024485,1747-60-0,2-Amino-6-methoxybenzothiazole,2.22,1,0,0,,,0,0.49,0.122,0.024,16526731,4596754,1040864,,,,33728022.45,37678311.48,43369333.33,38258555.75,COC1=CC2=C(C=C1)N=C(N)S2,COC1=CC2=C(C=C1)N=C(N)S2,COC1=CC2=C(C=C1)N=C(N)S2,COC1=CC2=C(C=C1)N=C(N)S2,1.76,1.8,0.27,0.76,1.2684,6.961,172.1634,0,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,7.58
Esi+,DTXSID9025035,91-44-1,7-Diethylamino-4-methylcoumarin,7.55,1,0,0,,,0,0.49,0.122,0.024,39865472,12899201,2456269,,,,81358106.12,105731155.7,102344541.7,96477934.51,CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,1.32,1.56,0,1.02,1.8662,8.838,214.1553,0,14,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,7.98
