Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,log_RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,F,N,O,S,H,Br,I,P,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID8047268,104795-68-8,CI-959,4.09,1,0,0,,,0,0.49,0.122,0.024,340208,71446,,,,,694302.0408,585622.9508,,639962.4958,5.81,[Na+].COC1=CC2=C(SC(C(=O)NC3=NN=N[N-]3)=C2OC(C)C)C=C1,COC1=CC2=C(SC(C(=O)NC3=NN=NN3)=C2OC(C)C)C=C1,COC1=CC2=C(SC(C(=O)NC3=NN=N[N]3)=C2OC(C)C)C=C1,2.71,3.58,0.38,1.67,2.2715,12.387,318.2465,0,14,0,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9020322,94-20-2,Chlorpropamide,2.7,1,0,0,,,0,0.49,0.122,0.024,3200742,1014152,194944,,,,6532126.531,8312721.311,8122666.667,7655838.17,6.88,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,1.36,1.86,0.5,1.14,1.8986,8.937,263.6366,0,10,1,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9020451,1212-29-9,"N,N'-Dicyclohexylthiourea",8.37,2,0,0,,,0,0.49,0.122,0.024,1909905,847211,311418,1802035,972835,,3897765.306,6944352.459,12975750,7939289.255,6.90,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,1.31,1.18,0.14,0.68,2.0432,8.919,216.2175,0,13,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9020740,53-86-1,Indomethacin,6.81,1,0,0,,,0,0.732,0.244,0.061,1497570,495735,103827,,,,2045860.656,2031700.82,1702081.967,1926547.814,6.28,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,2.42,3.31,0.46,1.33,2.5299,13.46,341.6606,0,19,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9021134,103-85-5,1-Phenyl-2-thiourea,0.87,1,0,0,,,0,0.49,0.122,0.024,2158399,493452,100552,,,,4404895.918,4044688.525,4189666.667,4213083.703,6.62,NC(=S)NC1=CC=CC=C1,NC(=S)NC1=CC=CC=C1,NC(=S)NC1=CC=CC=C1,1.28,2.01,0.46,0.83,1.1774,5.866,144.1533,0,7,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9021188,57-66-9,Probenecid,3.34,1,0,0,,,0,0.49,0.122,0.024,2506846,562491,97306,,,,5116012.245,4610581.967,4054416.667,4593670.293,6.66,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,1.2,1.79,0.46,1.17,2.1578,9.069,266.2084,0,13,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9021342,97-18-7,Bithionol,11.33,1,0,0,,,0,0.49,0.122,0.024,10873457,3393893,443316,,,,22190728.57,27818795.08,18471500,22827007.88,7.36,OC1=C(Cl)C=C(Cl)C=C1SC1=C(O)C(Cl)=CC(Cl)=C1,OC1=C(Cl)C=C(Cl)C=C1SC1=C(O)C(Cl)=CC(Cl)=C1,OC1=C(Cl)C=C(Cl)C=C1SC1=C(O)C(Cl)=CC(Cl)=C1,2.49,1.95,0.82,0.41,2.0947,11.902,350.0042,0,12,4,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9021479,304-28-9,"2,7-Acetylaminofluorene",2.79,1,0,0,,,0,0.49,0.122,0.024,784413,287044,56324,,,,1600842.857,2352819.672,2346833.333,2100165.288,6.32,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,2.05,2.6,0.77,1.28,2.1511,11.158,264.1941,0,17,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9021683,505-52-2,Tridecanedioic acid,5.87,1,0,0,,,0,0.49,0.122,0.024,1020793,397787,,,,,2083251.02,3260549.18,,2671900.1,6.43,OC(=O)CCCCCCCCCCCC(O)=O,OC(=O)CCCCCCCCCCCC(O)=O,OC(=O)CCCCCCCCCCCC(O)=O,0.31,1.47,1.14,0.88,2.0891,8.108,220.1367,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9022526,94-18-8,Benzylparaben,7.8,1,0,0,,,0,0.49,0.122,0.024,12027246,2793546,479789,,,,24545400,22897918.03,19991208.33,22478175.46,7.35,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,1.5,1.6,0.7,0.56,1.7391,8.632,216.148,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9022528,120-47-8,Ethylparaben,4,1,0,0,,,0,0.49,0.122,0.024,4621288,993715,172072,,,,9431200,8145204.918,7169666.667,8248690.528,6.92,CCOC(=O)C1=CC=C(O)C=C1,CCOC(=O)C1=CC=C(O)C=C1,CCOC(=O)C1=CC=C(O)C=C1,0.87,1.33,0.7,0.45,1.2722,6.068,156.0945,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9022817,1260-17-9,Carminic acid,0.44,1,0,0,,,0,0.49,0.122,0.024,726450,180354,,,,,1482551.02,1478311.475,,1480431.248,6.17,CC1=C2C(=O)C3=C(C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,CC1=C2C(=O)C3=C(C(O)=C(O)C(C4OC(CO)C(O)C(O)C4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,CC1=C2C(=O)C3=C(C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,3.87,4.46,3.51,3.01,3.1501,19.532,477.2673,0,22,0,0,0,13,0,5,0,0,0,0,0,0,0,8,0,2,1,0,1,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9023706,13647-35-3,Trilostane,4.83,1,0,0,,,0,0.49,0.122,0.024,916301,209640,,,,,1870002.041,1718360.656,,1794181.348,6.25,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,CC12CCC3C(CCC45OC4C(=O)C(CC35C)C#N)C1CCC2O,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,2.2,2.51,0.66,1.14,2.5305,11.956,307.2586,0,20,0,0,1,3,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9024772,74-11-3,4-Chlorobenzoic acid,0.99,1,0,0,,,0,0.49,0.122,0.024,1053861,268272,,,,,2150736.735,2198950.82,,2174843.777,6.34,OC(=O)C1=CC=C(Cl)C=C1,OC(=O)C1=CC=C(Cl)C=C1,OC(=O)C1=CC=C(Cl)C=C1,0.91,0.86,0.46,0.34,1.0541,5.217,151.5267,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9026261,13674-87-8,"Tris(1,3-dichloro-2-propyl) phosphate",10.49,3,0,0,,,0,0.49,0.122,0.024,647340,168454,40050,197701,86239,,1321102.041,1380770.492,1668750,1456874.178,6.16,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,1.08,2.47,0,1.15,2.5505,10.005,415.785662,0,9,6,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9027281,643-38-9,"2,3-Quinolinedicarboxylic acid",0.41,1,0,0,,,0,0.732,0.244,0.061,299029,72501,,,,,408509.5628,297135.2459,,352822.4044,5.55,OC(=O)C1=C(N=C2C=CC=CC2=C1)C(O)=O,OC(=O)C1=C(N=C2C=CC=CC2=C1)C(O)=O,OC(=O)C1=C(N=C2C=CC=CC2=C1)C(O)=O,1.67,1.89,0.92,0.81,1.4749,8.237,210.122,0,11,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9032329,741-58-2,Bensulide,9.74,1,0,0,,,0,0.49,0.122,0.024,175651,42576,,,,,358471.4286,348983.6066,,353727.5176,5.55,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,1.7,1.95,0.07,1.74,2.8733,11.298,373.322862,0,14,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9032375,109293-98-3,Diflufenzopyr-sodium,1.45,1,0,0,,,0,0.732,0.244,0.061,4527812,995693,172746,,,,6185535.519,4080709.016,2831901.639,4366048.725,6.64,[Na+].C\C(=N/NC(=O)NC1=CC(F)=CC(F)=C1)C1=NC=CC=C1C([O-])=O,CC(N=NC(=O)NC1=CC(F)=CC(F)=C1)C1=C(C=CC=N1)C(O)=O,C\C(=N/NC(=O)NC1=CC(F)=CC(F)=C1)C1=NC=CC=C1C([O])=O,1.69,1.33,0.55,1.18,2.2071,10.555,322.1823064,0,15,0,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9032379,97886-45-8,Dithiopyr,11.62,1,0,0,,,0,0.49,0.122,0.024,77242,,,,,,157636.7347,,,157636.7347,5.20,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,1.13,1.29,0,1.16,2.5312,9.923,385.288016,0,15,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9034282,122-88-3,4-Chlorophenoxyacetic acid,1.19,3,0,0,,,0,0.49,0.122,0.024,584236,190893,,350323,112261,,1192318.367,1564696.721,,1378507.544,6.14,OC(=O)COC1=CC=C(Cl)C=C1,OC(=O)COC1=CC=C(Cl)C=C1,OC(=O)COC1=CC=C(Cl)C=C1,0.97,1.04,0.46,0.58,1.2537,6.126,179.5368,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9034864,181274-15-7,Propoxycarbazone-sodium,1.55,1,0,0,,,0,0.49,0.122,0.024,119981,,,,,,244859.1837,,,244859.1837,5.39,[Na+].CCCOC1=NN(C(=O)[N-]S(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C,CCCOC1=NN(C(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C,CCCOC1=NN(C(=O)[N]S(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C,1.83,3.27,0,2.06,2.656,13.07,380.2481,0,15,0,0,4,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9035175,525-79-1,Kinetin,1.8,1,0,0,,,0,0.49,0.122,0.024,2966638,706273,122427,,,,6054363.265,5789122.951,5101125,5648203.739,6.75,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,1.92,1.84,0.65,1.49,1.4915,8.81,206.1399,0,10,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9040265,29091-05-2,Dinitramine,10.2,1,0,0,,,0,0.49,0.122,0.024,919222,213755,57416,,,,1875963.265,1752090.164,2392333.333,2006795.588,6.30,CCN(CC)C1=C(C=C(C(N)=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCN(CC)C1=C(C=C(C(N)=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCN(CC)C1=C(C=C(C(N)=C1[N]([O])=O)C(F)(F)F)[N]([O])=O,1.22,1.73,0.27,1.94,2.022,8.309,309.1373096,0,11,0,3,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9040760,317318-84-6,"{4-[({2-[3-Fluoro-4-(trifluoromethyl)phenyl]-4-methyl-1,3-thiazol-5-yl}methyl)sulfanyl]-2-methylphenoxy}acetic acid",10.26,1,0,0,,,0,0.49,0.122,0.024,731463,227284,41098,,,,1492781.633,1862983.607,1712416.667,1689393.969,6.23,CC1=C(CSC2=CC(C)=C(OCC(O)=O)C=C2)SC(=N1)C1=CC=C(C(F)=C1)C(F)(F)F,CC1=C(CSC2=CC(C)=C(OCC(O)=O)C=C2)SC(=N1)C1=CC=C(C(F)=C1)C(F)(F)F,CC1=C(CSC2=CC(C)=C(OCC(O)=O)C=C2)SC(=N1)C1=CC=C(C(F)=C1)C(F)(F)F,2.51,1.95,0.46,1.37,3.0284,13.987,454.3532128,0,21,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9043938,2528-16-7,Monobenzyl phthalate,2.45,1,0,0,,,0,0.49,0.122,0.024,211789,67565,,,,,432222.449,553811.4754,,493016.9622,5.69,OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,1.39,1.75,0.69,0.94,1.8957,9.08,244.1581,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9046992,54527-84-3,Nicardipine hydrochloride,9.84,1,0,0,,,0,0.49,0.122,0.024,27096646,8771126,1711933,,,,55299277.55,71894475.41,71330541.67,66174764.88,7.82,Cl.COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,COC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N]([O])=O)C(=O)OCCN(C)CC1=CC=CC=C1,2.2,3.45,0.26,2.42,3.6248,15.397,450.2947,0,26,0,0,3,6,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9048516,NOCAS_48516,PharmaGSID_48516,3.97,1,0,0,,,0,0.49,0.122,0.024,757498,190280,36487,,,,1545914.286,1559672.131,1520291.667,1541959.361,6.19,[Na+].FC1=CC=C(C(=O)[N-]S(=O)(=O)\C=C\C2=CC=CC=C2)C(Cl)=C1,FC1=CC=C(C(=O)NS(=O)(=O)C=CC2=CC=CC=C2)C(Cl)=C1,FC1=CC=C(C(=O)[N]S(=O)(=O)\C=C\C2=CC=CC=C2)C(Cl)=C1,1.97,1.78,0,0.69,2.2189,10.714,328.6818032,0,15,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID9048518,NOCAS_48518,PharmaGSID_48518,3.64,1,0,0,,,0,0.49,0.122,0.024,559738,139221,,,,,1142322.449,1141155.738,,1141739.093,6.06,FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)C=CC1=CC=CS1,FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,2.08,1.98,0.26,1.16,2.2177,11.116,381.1764032,0,13,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
